<msg_type>  <time>  <packet_type>  <seq>  <size>  <ack>
rcv         17542.278       D       36302  50      1     
rcv         17558.748       D       36352  50      1     
rcv         17581.508       D       36402  50      1     
rcv         17616.621       D       36452  50      1     
rcv         17634.21       D       36502  50      1     
rcv         17651.368       D       36552  50      1     
rcv         17667.189       D       36602  50      1     
rcv         17685.13       D       36652  50      1     
rcv         17720.626       D       36702  50      1     
rcv         17738.876       D       36752  50      1     
rcv         17755.78       D       36802  50      1     
rcv         17790.986       D       36852  50      1     
rcv         17809.317       D       36902  50      1     
rcv         17838.323       D       36952  50      1     
rcv         17873.18       D       37002  50      1     
rcv         17895.674       D       37052  50      1     
rcv         17924.773       D       37102  50      1     
rcv         17931.225       D       37152  50      1     
rcv         17948.754       D       37202  50      1     
rcv         17955.153       D       37252  50      1     
rcv         17967.458       D       37302  50      1     
rcv         17979.638       D       37352  50      1     
rcv         18007.839       D       37402  50      1     
rcv         18025.561       D       37452  50      1     
rcv         18058.96       D       37502  50      1     
rcv         18087.303       D       37552  50      1     
rcv         18099.194       D       37602  50      1     
rcv         18105.72       D       37652  50      1     
rcv         18143.898       D       37702  50      1     
rcv         18189.332       D       37752  50      1     
rcv         18216.506       D       37802  50      1     
rcv         18240.659       D       37852  50      1     
rcv         18268.733       D       37902  50      1     
rcv         18298.17       D       37952  50      1     
rcv         18326.186       D       38002  50      1     
rcv         18354.991       D       38052  50      1     
rcv         18377.758       D       38102  50      1     
rcv         18405.983       D       38152  50      1     
rcv         18433.93       D       38202  50      1     
rcv         18468.618       D       38252  50      1     
rcv         18501.901       D       38302  50      1     
rcv         18535.915       D       38352  50      1     
rcv         18560.026       D       38402  50      1     
rcv         18594.132       D       38452  50      1     
rcv         18622.672       D       38502  50      1     
rcv         18646.494       D       38552  50      1     
rcv         18664.176       D       38602  50      1     
rcv         18693.474       D       38652  50      1     
rcv         18724.077       D       38702  50      1     
rcv         18743.078       D       38752  50      1     
rcv         18776.328       D       38802  50      1     
rcv         18799.412       D       38852  50      1     
rcv         18822.759       D       38902  50      1     
rcv         18845.65       D       38952  50      1     
